Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,13/11/24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Latin America & Caribbean,LCN,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1271.929215,1334.179341,1308.559826,1387.825506,1361.999006,1366.019521,1429.096239,1347.176977,1412.763124,1533.127238,1494.774261,1445.289301,1611.352559,1662.05103,1627.230314,1632.070087,1695.087276,1713.53771,1729.044311,1800.225393,1997.183102,1988.824497,1984.850801,2097.183378,2140.780144,2036.93864,2098.616471,2094.074523,2111.223671,2091.414491,2143.46127,2420.072555,2525.080638,2431.453208,2566.427261,2513.904823,2659.916553,2847.029367,2810.009153,2849.635259,3042.475915,2940.039071,3189.731504,3188.408441,3206.254241,3265.468211,3540.605887,3656.846836,3334.033016,3853.316122,3809.498797,3963.338545,4159.767917,4169.475382,4353.657093,4183.992339,4680.836899,4339.244458,4851.894526,4714.578939,4433.533556,4586.633974,
Least developed countries: UN classification,LDC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1072.020398,1036.08951,1086.791698,1105.628402,1074.36264,1023.954664,1103.46856,1120.753147,1140.178773,1117.10127,1087.11505,1057.50271,1146.679909,1133.648609,1207.617145,1197.923388,1197.552805,1230.49717,1236.355848,1325.134747,1329.929703,1318.313613,1366.375155,1322.03244,1327.266404,1318.222066,1344.198129,1329.515857,1388.897245,1380.073328,1372.901625,1318.826488,1394.632429,1284.845014,1371.566665,1433.302082,1367.340114,1430.39241,1561.862203,1601.129782,1595.255408,1612.899597,1577.059458,1644.06595,1621.055511,1752.310435,1815.732907,1821.774557,1900.927744,1910.832436,1868.046004,1985.443286,1913.911769,1956.487201,2030.129516,1933.075803,2018.632319,2049.679253,2084.181327,2116.707215,2138.365145,2123.729013,
Low income,LIC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,858.524355,894.1165491,883.026872,912.3378715,880.1118776,873.7666733,931.2042749,910.0258788,962.6244249,891.9605574,910.8949477,939.7420678,906.0861904,974.9931683,983.8744326,1029.894314,968.7419857,1011.415774,1013.062679,1082.55653,1083.020091,955.4458111,990.3610116,900.2758044,945.3350183,987.3174711,963.1121658,1047.233532,897.8375993,918.9536769,1039.899295,973.374242,1077.945863,921.0482614,907.733397,960.2122669,884.7097817,989.0886987,958.8629231,895.098643,989.4170473,1009.648467,1037.260733,1032.389413,1023.087345,1142.673012,1129.365996,1067.634992,1232.285264,1204.451347,1188.534812,1356.50984,1271.827297,1296.383712,1372.640093,1283.7216,1342.192925,1340.074522,1447.298321,1461.807135,1419.947414,1443.203272,
Liechtenstein,LIE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1765.4,1869.1,1848.4,1917,1681.6,1732.9,2038.5,2283.1,2426.8,2154.7,1939.2,1966.8,1843.5,1885.8,1752.8,1812.1,2022.8,2144.1,2337.7,2501.1,2547.9,2755.3,3065.6,2632.8,2960.6,2990.5,2997.4,2917.1,2880.8,2965,2925.8,2957.7,3024.2,2902,3052.6,3008.5,3143.2,3400.1,3192,3338.2,3424.9,3405.1,3282.6,3563.7,3467.2,3579.8,3727.9,3616.7,3790.6,3974.3,3520.8,3582.9,3833.5,3801.9,3946.6,3845.3,3054.6,3777.1,4737.4,4746.8,4557.2,3046.9,
Lower middle income,LMC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1012.070268,1031.635861,1064.366529,1068.335954,986.7839912,960.2372063,1070.500718,1118.084944,1118.109037,1182.779558,1185.642402,1174.06924,1194.728141,1189.089913,1319.642196,1286.773406,1356.154774,1395.929159,1328.947739,1431.15468,1483.338428,1504.86836,1607.859559,1598.290175,1649.147765,1661.951805,1619.680031,1771.164298,1856.056943,1860.725985,1885.053956,1982.941156,2065.608299,2062.192856,2071.374412,2115.875613,2152.028383,2166.411832,2253.308779,2266.725342,2397.714461,2331.447993,2403.559135,2447.13389,2476.921002,2523.672499,2577.912565,2707.920435,2700.15613,2716.520149,2856.149031,2869.009032,2953.294747,3001.150484,2956.795491,3028.855453,3046.702163,3191.096781,3258.845532,3191.464783,3366.519048,3297.385172,
Low & middle income,LMY,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1101.58649,1159.74628,1221.465131,1256.739009,1242.918454,1280.944508,1359.277239,1359.843755,1370.032947,1469.825971,1507.870843,1483.755156,1529.985925,1584.421664,1671.064553,1675.480218,1695.771295,1804.815298,1832.793955,1874.793902,1967.83246,2044.473415,2131.60649,2205.093926,2175.164692,2200.083206,2215.78286,2268.255197,2322.011364,2405.347885,2419.20676,2340.655448,2401.675344,2335.171618,2377.126915,2479.688112,2530.918125,2571.695601,2626.731467,2581.050649,2681.954926,2670.226275,2679.014062,2787.733886,2780.534705,2873.490981,2923.377626,3072.120589,3054.757377,3080.160287,3217.400663,3259.140443,3338.318025,3373.356022,3459.499662,3449.52213,3576.649704,3575.049918,3678.164971,3654.155625,3692.049362,3766.19383,
Lesotho,LSO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,836.2,814.7,813.3,809.6,756.2,799.3,747,680.2,680.4,605.5,622.8,375.1,588,909.5,703.1,640.1,1507.7,1402.2,1139.5,959.8,830.9,664.4,679.8,648.9,720.6,679.4,601.8,831,919.4,1036.9,460.3,612.1,972.6,818.2,776.4,1183.6,1015.8,1353.3,943.3,718.8,995.5,736.3,609.1,595.4,686.8,490.8,414.4,374.5,402.2,909.1,664.3,655.6,769,683.2,661.5,471.4,990.2,715.9,704.7,436.7,972.4,728.8,
Late-demographic dividend,LTE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1300.703651,1405.366688,1519.641046,1589.996484,1700.298739,1771.042956,1824.392431,1839.640717,1813.036383,1967.923633,2036.450966,2000.964126,2116.5809,2206.664432,2227.77705,2292.956595,2215.366052,2418.082197,2545.38001,2541.515801,2624.61086,2877.514058,3054.277786,3230.551829,3150.092157,3186.900132,3215.021078,3240.666244,3324.694073,3496.860285,3503.765845,2860.945148,2905.486082,2884.769737,2998.572617,3164.521079,3258.729116,3343.741964,3414.581481,3179.574052,3391.434785,3400.286707,3407.010371,3581.721902,3551.734994,3659.339305,3688.917464,3901.823635,3858.403878,3970.366272,4131.146141,4104.072745,4287.866084,4361.622402,4439.347351,4438.244389,4634.423805,4575.719373,4682.184152,4666.996208,4638.34601,4780.109874,
Lithuania,LTU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1933.2,2102,1753.4,1852.8,2417.2,2529.4,2448.4,2020.8,2707.5,2505,2765.9,3037,3254.9,2940.2,1929.4,3007.1,3348.2,3449.6,2763.5,3029.9,4015.3,3687.8,3975.2,4564.6,3859.8,4230.2,3094.1,3801.6,4734.2,3937.2,4210.2,
Luxembourg,LUX,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5328.8,5142.3,5748,5678,6396.6,5634.8,5596.8,5202.9,6106.4,6202.1,5593.3,5193.2,5522.7,5967.4,5935.5,6027.1,4999.6,5339.5,5993.5,5972.6,5736.8,5593.3,6154.3,
Latvia,LVA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1641.2,1774.4,1842.7,1687,2153.3,2144.2,2057.7,1885,2199,2091.5,2478.3,2176,2426.2,2802.9,2264,2941.6,3104.4,3075.3,2775.5,2738,3767.5,3373.8,3486.5,4513.1,3828.4,4250.2,3026.3,4310.1,4662.8,3900.2,4186,
"Macao SAR, China",MAC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,407.6,1068.9,891.3,864.1,881.3,468.5,728.1,1348.1,880.9,942,1142.6,1120.8,686.4,1051.9,887.8,1187.3,581.9,999.3,928,1019.5,485.2,1146.8,760,837.5,1108.5,1509.7,853.7,1495.4,1342.9,1120,1575.9,587.7,560.4,1584.9,446.5,1687.2,833.9,1122.7,743.5,366.8,894.6,1068.7,1432.9,1512.1,783.9,1652.1,516.4,1002.9,1919.4,1547.5,1614.4,1016.6,1828.3,1454.3,2140.7,936,1757.4,2263.2,1453.7,747.3,2329,943.3,
Monaco,MCO,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2928.2,3832.4,2181.6,2989.5,2288.5,3432.6,2748.9,2443.9,2032.8,2487.1,2502.8,2353.5,2832,2793.4,2550.2,2110.9,3221.6,2372.7,2734,2865.9,1357.1,2851.8,3162.3,2370.9,3197.3,3651.9,3683.2,3859,1893.6,4947.6,1910.6,
Madagascar,MDG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1784.8,1761.6,1758.2,1806.4,1744.9,1585.5,1652.7,1686.2,1770.3,1857.8,1792.4,1797.6,1741.8,1809.5,1759,1847.4,1695.8,1621.2,1687.5,1681.8,1621.7,1593.7,1729.7,1742.6,1749.3,1782.2,1884.6,1823.3,1955.7,1945.3,1927.5,1934.2,1924.4,1926.3,1968,2007.9,2000.8,1875.4,1962.3,1890.9,2020.7,1967.4,2201.7,2353.2,2514.5,2565.3,2620.1,2811.3,3183.4,3271.6,3238,3289.2,3203.2,3010.1,3057.8,2852.1,2750.2,2645.1,2389,2468.9,2675.1,2793.4,
Maldives,MDV,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,888.3,875,897.3,912.5,923.9,916.1,905.8,852.9,783,892.2,760.9,781.3,952.8,986.8,889.9,829.5,798.1,823.5,800,850,766.9,740.3,714.3,1000,1000,1000,1250,1000,1375,1000,1000,1000,1000,999.9,1000,1000,1217,1226.8,1350.5,1476.6,1622.4,1671.4,1502.4,1970.1,1764.7,1928.6,1958.8,2078.8,2141.7,2247.1,2372.2,2494.2,2527.8,2309,2280.1,2467.8,2391.6,2469,2423.6,2423.9,2438.5,2435.9,
Middle East & North Africa,MEA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,813.1626414,1105.405658,1036.866137,991.521355,1030.659758,921.2080036,1009.518349,1162.489845,1078.017919,1018.535091,1101.751898,1228.173483,988.4636622,1110.804968,1148.1077,1240.852778,1041.787176,1186.91744,1143.230416,1240.005692,1141.685132,1276.291321,1157.382407,1213.175555,1348.180615,1496.441481,1385.399538,1644.747609,1392.079195,1566.036348,1761.547251,1652.813583,1708.775307,1965.020639,1835.357605,2012.905022,1900.951703,1972.147091,1933.654911,1817.547849,2023.844636,2324.369821,2387.457314,2347.774967,2192.433753,2482.946254,2249.829022,2174.083608,2479.957724,2272.579174,2300.471083,2264.600112,2436.298464,2372.773976,2672.279228,2559.412795,2393.328065,2419.719932,2464.488477,2244.994494,2425.171936,2382.099811,
Mexico,MEX,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1104.9,1124.5,1130.1,1302,1335.6,1290,1371.4,1430.4,1492.7,1540.8,1530,1513.6,1501.6,1613.8,1745,1729.8,1779.4,1918.5,2009,2191.1,2292.5,2415.5,2183.7,2340.5,2431.1,2332.4,2321.8,2180.5,2198.2,2424.4,2426.9,2708.2,2639.4,2518.3,2519.6,2552.9,2678.7,2639.3,2708.1,2760.9,2855.2,2913.1,2964,3078.6,3130.8,3213.3,3353,3452.3,3433.7,3501.2,3240.5,3453.4,3386.9,3581.9,3470.1,3748.8,3799.7,3826.3,3992.4,3806.5,3878.9,3981.3,
Marshall Islands,MHL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1122.84354,1183.529054,1251.73365,1286.320624,1274.376844,1315.485949,1396.951606,1396.651549,1404.857604,1520.324855,1559.571965,1531.964153,1582.648617,1637.842389,1730.730496,1732.755241,1761.118184,1874.996903,1903.988898,1944.839739,2048.223581,2146.090485,2238.47225,2322.236664,2296.262077,2318.521128,2333.108313,2399.886412,2470.168449,2558.467595,2567.186823,2464.06606,2516.882895,2478.798899,2523.225771,2632.569936,2700.610066,2741.772917,2799.770859,2748.853167,2867.262372,2850.343597,2877.461217,2972.36626,3005.683029,3081.490685,3139.694602,3319.620078,3279.90958,3334.787874,3485.430845,3502.68417,3620.320306,3662.639596,3719.443297,3754.915111,3871.329739,3886.590877,3983.276482,3951.879767,3995.092025,4082.787303,
North Macedonia,MKD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2651.5,2011.5,2695.7,3006.8,2454.7,2748.1,3079.5,2940.6,2565,2287.8,2901.3,2422.3,3596.7,3205,3243.5,2625.2,3536.9,3385.9,3329.6,3502.1,2839.3,3381.3,3900,3051.1,3859.2,2807.5,3714.6,3554,3664.2,3537.8,3472.1,
Mali,MLI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,707.5,729.4,644.8,748.6,811.9,787.3,748.2,766.8,872.9,829.6,831.4,687.9,673.4,796.2,880.6,679.1,615.7,1077.5,847.8,726.1,837.9,785,840.4,696.6,1084,1089.8,1033.4,962,939.7,726.4,1055.3,738,762.8,817.8,810.1,1100.6,1063.9,1204.2,1174.1,1006.5,986.3,788.6,981.4,1206.5,1089.5,1124.8,1101.2,1397.7,1800.4,1452.8,1046.8,1506.8,1512.4,1550.7,1575.5,1607.5,1601.9,1728.9,1767.7,1686,1441.2,1671,
Malta,MLT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1360.4,1373.3,1566.5,1462.1,1694.2,1438.5,1490.5,1230.2,1345.5,1374.8,1755.9,1983.8,2018.4,1758.7,2009.2,2470.9,3139.7,2795.3,2809.5,3196.2,3751.8,4125.3,3940.7,3563.6,3625.9,3656.8,3574.1,3303.6,3629.6,3743.1,3136.4,3026,2703.7,2607.1,2508.5,3500,3904.8,3790.7,3869.7,4007.5,4000,4781.3,4013.6,4083.2,4129,4032.3,4238.8,4714.3,4789.2,4691.1,4670.9,4639.7,4668.6,4740.4,4824.3,4820.4,4879.9,,,,,,
Myanmar,MMR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1535,1560.2,1521.2,1623.1,1575.6,1380.2,1545.7,1588.4,1616.1,1611.2,1635.1,1543.3,1680.1,1671,1742.2,1799.4,1845.3,1992.8,2197.4,2600.2,2766.5,2989.1,2874.7,2890.3,2896.7,2863.7,2885.9,2754.6,2747.6,2762.5,2699.5,2748.4,2882.8,2990.3,2820.2,2898.1,2813,2842.2,2963.2,3100.4,3157.6,3160.6,3286,3383.5,3493.7,3610,3723.5,3824.8,3839,3855.2,3643.4,3610.5,3646.1,3690.2,3710.9,3659.7,3671.5,3761.3,3714.3,3727.6,3743.6,3456.7,
Middle East & North Africa (excluding high income),MNA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,804.1583849,1102.299078,1032.289822,978.9029221,1020.494389,914.3049628,998.2055664,1160.883571,1072.912377,1014.020465,1104.404523,1223.054036,984.8504215,1109.528892,1146.433454,1247.22824,1041.340685,1192.327254,1148.730938,1245.864408,1137.978062,1267.885336,1126.712571,1173.374562,1296.087123,1435.423787,1303.718088,1553.648402,1293.532055,1471.148167,1669.198478,1553.539252,1599.280206,1865.971662,1778.228118,1983.351929,1856.693008,1936.288884,1887.925655,1770.359396,1971.365701,2274.625397,2338.047469,2290.272649,2135.214333,2429.390419,2189.738195,2111.647887,2447.103925,2234.947693,2264.066878,2234.485358,2411.931631,2331.982302,2630.261521,2519.155049,2356.864012,2385.320336,2435.375237,2210.437453,2399.55299,2346.251745,
Montenegro,MNE,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2971.2,1992.4,3239.7,3347.9,3321.4,3305.7,2638.8,3770.5,3451.5,3146.5,3261.7,3288,3311.8,3166.8,3260,3193.4,3307.2,
Mongolia,MNG,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,400,861.6,817.8,898.3,772.8,662.5,816.2,525.7,317.9,681.2,899,497.2,1085.3,752.8,1113.8,841.8,855.3,626.9,566.2,517,635.1,1042.6,1387.5,966.3,1395.6,1380.6,1106.6,1269.1,1248.3,1098.2,970.3,833.4,858.4,732,735,660.5,756.7,634.1,606.2,770.1,708.4,585.4,785.3,787.5,474.3,1098,942.5,1382.8,1551.8,1370.3,1487.2,1565.3,1319.8,1668,574.7,1279.6,843.7,1379.6,1271.9,1218.6,1420,1113.3,
Northern Mariana Islands,MNP,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,877.4,858.2,911.1,926.5,935.7,923.5,960.7,948.7,887.2,1000,941.1,979.3,873.8,777.7,571.7,795.8,772.8,710.4,622.8,595.7,591.7,498.4,489,510,531.3,544,398.2,393.3,395.7,476.7,344.2,177.6,564.7,520.3,652.4,821.8,821.4,839,985.4,868.1,880.1,588.7,819.2,774.2,428.4,692.4,581.4,533.5,884.3,1028.6,1041,1252.1,652.6,795.6,814.5,736.5,777.6,897.1,908.3,747,1035.9,1014.5,
Mauritania,MRT,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,369.8,378.8,374.5,376.1,340.5,369.3,374.9,387.3,399.1,343,206.8,209.9,217,330.2,435.7,558.8,414.3,328.2,308.1,422.3,420.4,451.1,464.3,501.3,638.7,699.1,1010.8,863.2,949.8,869.8,673.7,862.1,849,667.8,772.3,849.6,782.1,894.5,864.2,864.4,639.1,1011.8,797.7,637.5,841.2,661.3,705.8,765.8,713.3,955.2,1374.5,1034.4,1197,1678.8,1265.9,1198.3,1865.4,1512,1346.2,1322.1,2054.8,1720.5,
Mauritius,MUS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1512.6,1780.7,1289.5,1000,1644.4,2524.9,1723.9,2409.8,2858.7,2775.6,3592.8,3155.9,3200.5,2757.3,2212,2784,2773.4,2501.9,2545.3,2454.5,2609.1,2541.3,3038.5,4441.7,4740.6,4407.5,3543.6,3845.5,3738.4,4190.8,3723.8,4434.6,4243,3728.8,3853.3,4866.7,5043.5,5180,4902.4,8900,7203.7,7763.2,6555.6,6473.7,7539.7,7793.1,9453.7,7541,8000,6833.3,3901.8,3389.6,3219.1,3765.1,2695.9,3455,5234.8,5272.7,6880,8942.5,8640.6,9247.2,
Malawi,MWI,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,984.5,1027,876.7,1076.8,856.5,905.2,1381.3,995.3,967.3,888.4,1133.4,1149.8,1104,1133.1,1014.9,1110.2,1298.8,1246.8,1175,1187.4,1121.9,1169.1,1146.2,1180.6,1169,1076.1,1001.8,1156.4,1179.4,991.5,1141,481.6,1488.8,896.4,1309.2,1390.6,1054.4,1322.1,1745.4,1675.5,1175.5,1045.7,1209,1020.6,777.8,1444.7,2467,1598.7,2124.3,1906.9,2094.3,2087.1,2068.8,2218.1,1590.6,1347.4,1903.1,1531.2,1874,2004.4,2319.1,2008.9,
Malaysia,MYS,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2097,2058.1,2143.8,1986.5,2144.2,2129,2015.5,2164.2,2318.1,2383,2468.6,2396.1,2632.2,2826.6,2641.2,2697,2611.7,2542.8,2822.8,2835.9,2824.4,2742.9,2579.9,2497.9,2642.4,2619.4,2450.9,2505.6,2601.9,2740.3,2787.4,2953.1,3003,3031.9,3119.2,3200,3023.3,2843.2,2910.3,3039.5,3108.1,3232.1,3347.2,3314.9,3407,3383.6,3540.6,3599.2,3734.7,3659.9,3780.2,3866.7,3948,4652,4054.2,4013.2,3797.4,3816.8,3552.2,3706.4,3824.3,3749.6,
North America,NAC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2203.302955,2430.221366,2580.221138,2378.669192,2731.875819,2763.273927,2781.513383,2858.920498,3108.653908,2960.731187,3376.036962,3458.566693,3293.162356,2733.791305,3178.522,3266.639662,3392.435198,3712.938343,3934.251216,3425.21179,3840.148685,3955.521815,3178.869071,3842.107737,4180.032368,4170.484552,4111.606534,3186.762877,3888.920792,4231.813491,4023.06678,4678.511101,3895.818088,4910.069813,4189.306649,4614.236288,4653.065519,5012.691413,5125.631322,5130.861611,5053.243431,4846.748952,5254.024262,6029.282188,5745.134414,5623.094403,5932.766051,5914.836142,6416.074095,6329.827682,6174.01874,5422.422578,6635.496914,6854.176947,6676.54214,7773.803116,7419.097435,7260.438691,7103.774839,7209.163334,7134.406874,7119.331392,
Namibia,NAM,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,415.8,419.3,420.7,398.2,383.6,366.8,353.4,358.4,352.7,354.1,343.5,346.7,347.4,350.9,355.1,354.3,361.6,366.1,371,376.8,383.3,385.1,399,414.3,321.7,401.6,355.4,395.1,441.6,457.1,547,159,356.1,334.5,220.1,274,446.6,379,214.4,391.2,440.9,270.8,301.5,418.3,465.6,620.5,481.3,495.5,364.8,405,427.5,431.1,458.7,226.1,370.7,261.5,426.3,502.5,965.1,549.3,494,649,
New Caledonia,NCL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1314.3,1452.6,1533.3,1976.5,1725,1973.3,1521.1,1660.4,1842.4,2348.6,2315.8,2354.2,2493.5,2611.9,2752.6,2197,2548.8,2354.8,1949.9,1930,2523.1,2438,2021.5,1117.8,2548.5,2069.1,1333.3,2038.8,1237.5,1865.1,2331.1,3003.7,2869.2,2259.1,3181.3,3754.5,3704.1,3718.9,3877.5,3995.8,3941.2,3870.1,4029.1,4012.8,3885.1,3956,4129.3,3820.9,3805.7,3923.5,3462.7,4610.9,4018.8,4800.1,4540,5713.9,6853.6,7574.8,7663.5,8569,8082.8,9589.9,
Niger,NER,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,505.2,547.8,560.1,599.3,467.5,496.2,571.3,394,493.7,390.2,424.8,417.6,323.9,406,346.4,423.4,431.3,431.5,447,457.4,415.6,400.3,401.9,257.1,425,418.9,326.5,475.2,352.7,310.3,333.2,309.2,326.2,267.9,312.3,291,287.7,389.5,380.1,289.2,394.4,422.9,429.5,341.5,436.6,449.6,424.8,496.5,386,494.8,362.8,520.3,407.7,446.8,551.3,536.5,541.9,554.8,501.5,551.9,360.6,557.4,
Nigeria,NGA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,743,782.8,763.7,717.8,687.1,607.8,693.5,671.1,611,722.9,709.6,654.9,659.2,996.1,967.1,725.2,932.6,916.1,1053.3,1087,1655.5,1632.9,1526,1266.3,1247.9,1156.7,1203,1305.5,1252.9,1147.9,1094.1,1164,1153.1,1132.3,1210.5,1220.4,1182.8,1201.8,1239.3,1171.5,1233.6,1255.2,1308.8,1372.8,1421.7,1507.5,1399.8,1598.4,1531.1,1528,1334.4,1399,1234.7,1552.4,1552.7,1733.4,1614.7,1684.2,1628.2,1620.5,1619.2,1656.2,
Nicaragua,NIC,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,939.7,937.7,1031.7,1035.7,1003.7,1050.3,1054.7,1091.7,1063.5,1109.8,1082.7,891.3,1152.9,965.5,1153.7,1030.2,1072,1314.8,1380.4,1572.3,1471.3,1566.2,1712.6,1622.7,1658,1905.7,1665.4,1763.8,1549.1,1524.5,1417.1,1688.1,1787.1,1725.2,1681.3,1689.3,1686.4,1706.5,1634,1687.7,1692.9,1731.9,1860.2,1798.1,1778.7,1902.3,1822.5,1811,2076.7,2086.1,1994.8,1944.2,1763.2,1914.3,1940.4,1933.7,2104.1,2281.8,2248.8,2223.7,2403.1,2358.9,
Netherlands,NLD,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,3691.4,4277.4,3986.9,4395.8,3673.4,3513.6,4206.5,3939,3981.2,3768.4,4320.5,3982.5,4640.1,5042.4,4472.6,4779.9,4768.5,5797.9,5402.7,5689.2,5975.9,6740.9,6351.6,7188.9,6174.1,7419.9,6268,6194,6750.6,6990.1,7063.4,7459.2,7998.4,7164.5,7769.2,8292.9,7176.1,7307,7469.8,7905.5,7280.5,7313.9,7956.8,8066.3,7879.7,7854.2,7289.7,8332.3,9032.9,8569.3,7800.8,8545,8630.1,9073.7,8752.8,7776.9,8794.5,7905.1,8654.2,7919.9,7872.3,8942.6,
Norway,NOR,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,2791.8,2071.3,2578.1,2595.4,2553.6,2169.2,2729.1,3524.9,2625,3206.9,3226.3,2981.7,3260.2,3777.8,2556.6,2840.7,3566.5,3677.3,3557.6,3644.8,3698.7,3746.8,3335.5,4284.6,3885.9,3251.6,3814,3104.8,3408.9,4399.3,4015.5,2810.5,3923.4,3129.6,3629.3,4026.3,3885.9,4044.9,3709.5,3930.9,3709.5,3495.2,3940.7,4400.6,3992.9,3674.5,3855,4488.1,3446.3,4004.2,3436.9,3686.8,3374.3,4363.4,4803,4651.6,4561.4,2656.2,4709.8,4683.8,4183.7,4728,
Nepal,NPL,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,1846.6,1842.3,1843.9,1883.2,1867.3,1742,1738.2,1724,1750.9,1782.5,1716.9,1630.1,1772.8,1767.6,1789.6,1709.5,1604.3,1634,1456.9,1687.1,1700.9,1381.5,1745.3,1666.2,1659.1,1524.7,1684.1,1780.4,1886.9,1920.1,1721,1919.3,1714.3,1913.9,1923.7,1939.4,1959.9,1979.2,2113.5,2148.6,2149,2165.6,2287.4,2273.7,2282.4,2188.1,2323,2417,2272.8,2407.8,2626,2635.2,2678.9,2721.8,2647.9,2730.5,2840.7,3045.9,3106,3203.3,3063.2,3218.5,
Nauru,NRU,Cereal yield (kg per hectare),AG.YLD.CREL.KG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
